OBJECT_NAME,OBJECT_ID,x,y,z
FENGYUN 1C DEB,1999-025DC,-0.4212623473176684,0.8067062051650685,0.3227264007149835
FENGYUN 1C DEB,1999-025DD,-0.5748862747166038,0.7622607457339041,-0.19671805497820344
FENGYUN 1C DEB,1999-025DE,0.029145659033121652,0.13197698512603667,0.8489965414382491
FENGYUN 1C DEB,1999-025DF,-0.6888895536965552,0.6601490164966107,0.16658120660987133
FENGYUN 1C DEB,1999-025DG,-0.4391208446748364,-0.8560451006381657,0.07507308514790878
FENGYUN 1C DEB,1999-025DH,0.33629630412483724,-0.6733550205914528,0.4141999168570034
FENGYUN 1C DEB,1999-025DJ,-0.32223307480937335,0.5604189140375043,-0.08198448721637003
FENGYUN 1C DEB,1999-025DK,-0.3394949715060307,0.6436554062162964,0.6071252839918125
FENGYUN 1C DEB,1999-025DL,0.6611720426733134,0.04122004761081383,0.6394573796784484
FENGYUN 1C DEB,1999-025DM,-0.24954805549879816,0.8822129604657349,0.11390167153683395
FENGYUN 1C DEB,1999-025DN,-0.5363409999984159,0.7406657146140626,0.3335274057618356
FENGYUN 1C DEB,1999-025DP,-0.03381825922378186,0.021392456758182184,-0.06063393976506473
FENGYUN 1C DEB,1999-025DV,-0.08530283173208776,0.09829439186708061,0.37119126296103755
FENGYUN 1C DEB,1999-025DW,-0.0317720489116128,-0.13806083618027887,0.9065153916656371
FENGYUN 1C DEB,1999-025EA,0.4825545062907506,0.16623426865188734,-0.49983600883168133
FENGYUN 1C DEB,1999-025EB,-0.7427066473596957,-0.44898455122967684,-0.3488228401552261
FENGYUN 1C DEB,1999-025ED,-0.46480671963794845,-0.177453265306306,-0.3362302947609152
FENGYUN 1C DEB,1999-025EE,0.32607601988122975,0.025101846357010002,0.9219613975245536
FENGYUN 1C DEB,1999-025EK,-0.5830877970369372,-0.4381799284119212,-0.2106702680540132
FENGYUN 1C DEB,1999-025EL,-0.138966820016048,0.01806203212758857,-0.07624133378413153
FENGYUN 1C DEB,1999-025EM,0.03648347337059305,0.1121143021693515,0.41008849992394547
FENGYUN 1C DEB,1999-025EN,-0.6599661849262216,0.036722924979456305,-0.45804331049522534
FENGYUN 1C DEB,1999-025EP,-0.12574336858543259,0.1244495539190138,0.4099817116559449
FENGYUN 1C DEB,1999-025EQ,-0.012868882791203125,-0.14458693135302975,0.8752556916033096
FENGYUN 1C DEB,1999-025ER,-0.29789552928694857,0.6166897097751801,0.5811540649909229
FENGYUN 1C DEB,1999-025ES,0.009355270680956837,0.11813371124650889,0.813343865367529
FENGYUN 1C DEB,1999-025ET,0.45682445827533613,0.13302463611996065,-0.33371425173466646
FENGYUN 1C DEB,1999-025EU,-0.07554210500363365,-0.1939213853667874,0.23147588900412672
FENGYUN 1C DEB,1999-025EV,-0.012467339119648618,-0.029091139896522126,0.17220445642868215
FENGYUN 1C DEB,1999-025EW,-0.046948767936980725,-0.3554554035106374,0.5803900685749407
FENGYUN 1C DEB,1999-025EX,0.033869350452687595,0.6291167345945139,-0.4690863204273864
FENGYUN 1C DEB,1999-025EY,0.24151693051906514,-0.3555287171947167,0.8771766073156358
FENGYUN 1C DEB,1999-025EZ,-0.02235157492860611,0.937483380657936,0.24616159457809525
FENGYUN 1C DEB,1999-025FA,-0.4896554705955204,-0.2073061589864486,0.7985534411608941
FENGYUN 1C DEB,1999-025FB,0.8592476395355904,-0.4238261524202627,0.14698163578163712
FENGYUN 1C DEB,1999-025FC,0.005542262699876444,0.013154728708917266,-0.043619795237455045
FENGYUN 1C DEB,1999-025FD,-0.01951431634593219,-0.015182216669192934,-0.1248950056388865
FENGYUN 1C DEB,1999-025FE,-0.24667745168782368,0.052407688598106066,-0.23582260265047475
FENGYUN 1C DEB,1999-025FK,-0.6039954428799558,0.5110073247407071,0.5854510018712795
FENGYUN 1C DEB,1999-025FL,-0.1128632172792177,0.21527642828133076,0.5418445366768743
FENGYUN 1C DEB,1999-025FN,-0.2336534642496242,-8.817120094606989e-06,0.7168656124419072
FENGYUN 1C DEB,1999-025FP,-0.8050034741975787,-0.31226808268850825,-0.02470529484127073
FENGYUN 1C DEB,1999-025FQ,-0.04151767286184533,-0.8802406529005214,0.040885701220884293
FENGYUN 1C DEB,1999-025FR,0.11179872286701295,0.257980892069918,0.9077126798766103
FENGYUN 1C DEB,1999-025FS,0.4906648182603169,-0.482018235873375,-0.4731365247450815
FENGYUN 1C DEB,1999-025FT,0.01493741463647506,0.011855740134568915,0.11410000339539161
FENGYUN 1C DEB,1999-025FU,0.8287743922488359,0.3286649399275455,0.42700027977277544
FENGYUN 1C DEB,1999-025FV,0.6585606335431932,-0.20162042142603226,0.628234910522074
FENGYUN 1C DEB,1999-025FW,0.4309008788084202,-0.02048938541777513,-0.06873592617245815
FENGYUN 1C DEB,1999-025FX,0.422251087901907,-0.8397910279600328,0.3060296579897162
FENGYUN 1C DEB,1999-025FY,-0.49875276898801385,0.2184472313260855,-0.4965653174386782
FENGYUN 1C DEB,1999-025GA,-0.3725570410345906,-0.8295131745546481,0.46972027660550475
FENGYUN 1C DEB,1999-025GB,-0.09647476501736535,0.00636133388819625,0.5138670031686863
FENGYUN 1C DEB,1999-025GE,-0.13865928091453864,0.25199348755092754,0.9397319049312243
FENGYUN 1C DEB,1999-025GF,-0.015299085145323263,-0.07091741783212713,-0.09461005078240434
FENGYUN 1C DEB,1999-025GG,-0.00778377136143285,-0.07289355963247661,0.4017909556114439
FENGYUN 1C DEB,1999-025GH,-0.863008819272826,-0.04684763260772341,0.21511179743753694
FENGYUN 1C DEB,1999-025GJ,-0.18903326541154228,0.727606454974296,-0.44723773239513914
FENGYUN 1C DEB,1999-025GK,-0.680106431924061,-0.2988934236608334,0.6210508973509014
FENGYUN 1C DEB,1999-025GL,0.973897305144031,0.2275491823929919,0.04116939450077883
FENGYUN 1C DEB,1999-025GM,0.538461563674296,-0.8207244604623264,0.07758125561396258
FENGYUN 1C DEB,1999-025GN,0.05478501748231327,0.015002374642730024,0.1964954758823548
FENGYUN 1C DEB,1999-025GP,-0.18980234210125976,-0.2522584665703195,-0.2651231936480342
FENGYUN 1C DEB,1999-025GQ,0.06118165210066403,-0.1970125311795618,0.9017389368855816
FENGYUN 1C DEB,1999-025GR,0.40959842132581326,-0.22925600809248264,0.8455628964716517
FENGYUN 1C DEB,1999-025GS,0.27069832735739113,0.12176392667962825,0.597221718045066
FENGYUN 1C DEB,1999-025GT,-0.5805729203712526,-0.23185819616736733,-0.23024174741151537
FENGYUN 1C DEB,1999-025GU,0.060015087729301315,-0.09664682975334792,0.4117212825202083
FENGYUN 1C DEB,1999-025GV,-0.08657360653297673,0.14241406330892317,0.35782157966668077
FENGYUN 1C DEB,1999-025GX,-0.03999313842222195,0.12193028690211921,0.6006673396349994
FENGYUN 1C DEB,1999-025GZ,0.35607994914127544,0.2316854569011393,0.48715875739604775
FENGYUN 1C DEB,1999-025HA,0.27463208048839477,-0.4353890823139797,-0.5001788563658384
FENGYUN 1C DEB,1999-025HC,0.8031840378759509,0.28151231799682236,-0.3479556825722788
FENGYUN 1C DEB,1999-025HD,-0.862445066353948,0.2566775456394305,0.02675161659573429
FENGYUN 1C DEB,1999-025HF,0.7277455583172325,0.09970657219073525,0.6527670633502645
FENGYUN 1C DEB,1999-025HH,-0.2199234185905028,0.0015915679789704415,0.6496472739482764
FENGYUN 1C DEB,1999-025HJ,0.71261846271812,0.04329447628650203,0.6349640394103926
FENGYUN 1C DEB,1999-025HK,-0.2349290242356526,0.6786153433051187,-0.34743177658710434
FENGYUN 1C DEB,1999-025HL,0.5187008480111392,-0.5062614489362658,0.5253935908348182
FENGYUN 1C DEB,1999-025HN,0.010480410728046261,-0.11760733309433673,0.5787217565864108
FENGYUN 1C DEB,1999-025HP,0.9192748210093626,-0.0275176650137211,0.265703216285425
FENGYUN 1C DEB,1999-025HQ,0.1296378046361897,0.02017209237758618,-0.18875473385686128
FENGYUN 1C DEB,1999-025HR,-0.08809247214527534,0.43596471217082294,0.8757784007569653
FENGYUN 1C DEB,1999-025HS,-0.5752914794663809,0.1822828406987365,0.4794878773317538
FENGYUN 1C DEB,1999-025HT,-0.4911412164160038,0.8228273990114041,0.0008263994471546602
FENGYUN 1C DEB,1999-025HU,0.0014005573099187011,0.002697934275284168,-0.01862312879362868
FENGYUN 1C DEB,1999-025HV,0.15335984821637208,-0.1520869879171512,-0.3100165846551162
FENGYUN 1C DEB,1999-025HW,0.34763808559876447,-0.5002766003138355,0.2127409328156522
FENGYUN 1C DEB,1999-025HY,-0.26873222780862904,0.4342208471168889,0.7077729708265449
FENGYUN 1C DEB,1999-025HZ,-0.14678394166592018,-0.2338429765043988,0.7140576777479439
FENGYUN 1C DEB,1999-025JA,-0.3909293015429832,0.7017656553820347,0.41761839360162883
FENGYUN 1C DEB,1999-025JB,0.057716046038103486,0.2260847463999109,0.7804359461192519
FENGYUN 1C DEB,1999-025JC,0.41075392172438496,-0.2138804906053626,-0.035831264600762566
FENGYUN 1C DEB,1999-025JD,-0.5870477255916756,0.4082305188908197,-0.18151287029876595
FENGYUN 1C DEB,1999-025JE,0.45348781851126185,-0.7525616333577301,0.42420028017121253
FENGYUN 1C DEB,1999-025JF,0.7836913005899551,-0.027933897317718313,0.48646267776897567
FENGYUN 1C DEB,1999-025JG,0.1118205095021187,-0.10712879840290943,-0.34752292566746035
FENGYUN 1C DEB,1999-025JH,-0.5362545818550246,-0.060616272347000226,0.04111899243108859
FENGYUN 1C DEB,1999-025JJ,0.8039602534860254,0.5719181655908437,0.043475929541823326
FENGYUN 1C DEB,1999-025JK,-0.449647705975676,0.2818004539546915,0.7206019610630198
FENGYUN 1C DEB,1999-025JL,-0.0014356576449461107,-0.022789775412342773,0.04507793923127531
FENGYUN 1C DEB,1999-025JM,-0.04041828701307058,-0.04994766475078677,0.3748113425630121
FENGYUN 1C DEB,1999-025JN,0.1260315416981531,-0.3958912937690832,0.7436013914984743
FENGYUN 1C DEB,1999-025JQ,0.018479196051751006,-0.02580775260394406,0.14725467100152934
FENGYUN 1C DEB,1999-025JR,-0.5318607288210652,0.7756863637752464,0.15670554466651926
FENGYUN 1C DEB,1999-025JS,-0.3652449404015676,0.04690002815468507,-0.3849317222721336
FENGYUN 1C DEB,1999-025JT,0.05445548691692775,-0.019394803298947293,-0.14295479594071114
FENGYUN 1C DEB,1999-025JU,-0.13719202398463312,0.06926165357474118,0.720156346888338
FENGYUN 1C DEB,1999-025JV,0.5049155873466972,-0.4928498466716749,0.6450331844744768
FENGYUN 1C DEB,1999-025JW,-0.2145268131204739,0.9402435326525561,0.253341586451725
FENGYUN 1C DEB,1999-025JX,0.2179096254142733,-0.4606187290312176,0.8505709229736732
FENGYUN 1C DEB,1999-025JY,0.49455445616178234,-0.37613732791714816,0.07506539795485413
FENGYUN 1C DEB,1999-025KB,-0.25270489817146213,0.7286121709082859,0.22460567023424027
FENGYUN 1C DEB,1999-025KC,-0.3719979137309758,-0.7926985268649405,0.31788064734342103
FENGYUN 1C DEB,1999-025KD,0.38808368765190876,-0.3733428875115242,0.8371855460902441
FENGYUN 1C DEB,1999-025KE,-0.18941970959475907,0.09560707170595327,0.2640853267976372
FENGYUN 1C DEB,1999-025KF,-0.6000103474565098,-0.36520437953256074,0.10608814663884854
FENGYUN 1C DEB,1999-025KG,0.05455375581413204,-0.016550150318300493,-0.20879616619534425
FENGYUN 1C DEB,1999-025KH,0.015357748765603444,-0.043552251341968024,0.16722205734823908
FENGYUN 1C DEB,1999-025KJ,0.0009839583796765747,0.012603842907233088,-0.02483858438930178
FENGYUN 1C DEB,1999-025KK,0.0008270690224209748,0.005102711068752561,0.03203324974033342
FENGYUN 1C DEB,1999-025KL,0.44824796040048265,-0.6036406240008529,-0.31593377196590977
FENGYUN 1C DEB,1999-025KM,0.01431502054682022,0.12307379054555535,0.7274583502698384
FENGYUN 1C DEB,1999-025KN,-0.7251476763924994,0.3462835203317375,0.38317735698051264
FENGYUN 1C DEB,1999-025KP,-0.329600730393884,0.7442676592947597,0.41711259806609274
FENGYUN 1C DEB,1999-025KQ,-0.05221291025474184,0.07918809165279685,-0.2716402374013028
FENGYUN 1C DEB,1999-025KR,0.16741684629294937,-0.11538722081463547,0.6664213811178364
FENGYUN 1C DEB,1999-025KS,-0.049237079600134,0.055183061381833085,0.22057498923105634
FENGYUN 1C DEB,1999-025KT,-0.6398761351598382,0.02188615610480854,-0.35205516281792903
FENGYUN 1C DEB,1999-025KU,0.8828472220754193,0.2350715243350736,-0.22815534290260028
FENGYUN 1C DEB,1999-025KV,-0.17577431350983566,0.058381116368127664,0.232532343299048
FENGYUN 1C DEB,1999-025KW,-0.20533707200047713,-0.5138548591126891,0.73342548522553
FENGYUN 1C DEB,1999-025KX,0.005640076194771175,0.026380601008144933,-0.10083141694916141
FENGYUN 1C DEB,1999-025KY,-0.6242458938424944,-0.061745347715319636,-0.23359564568343952
FENGYUN 1C DEB,1999-025KZ,-0.034085678528745084,-0.04811107790910467,0.3514970319924215
FENGYUN 1C DEB,1999-025LA,-0.3303681551932461,0.6688812475849347,0.383630073791447
FENGYUN 1C DEB,1999-025LB,-0.9141932908103,0.11063581394167735,0.27464166198093193
FENGYUN 1C DEB,1999-025LC,-0.5882572175541771,0.1169680124647187,0.6525887330417474
FENGYUN 1C DEB,1999-025LD,0.038657709156065506,-0.022750731156717535,-0.028135363869199403
FENGYUN 1C DEB,1999-025LE,-0.3724319677198848,0.8365522502921282,0.14711214786768803
FENGYUN 1C DEB,1999-025LG,0.11862924138114571,0.158901219931725,-0.18781429628726254
FENGYUN 1C DEB,1999-025LK,-0.6353764247684488,0.6515414522956481,0.41887281824150063
FENGYUN 1C DEB,1999-025LL,-0.29879537821441565,0.18237554985582635,0.4014491516363756
FENGYUN 1C DEB,1999-025LM,0.5388151764560416,-0.018073304449054216,0.06659154940816067
FENGYUN 1C DEB,1999-025LN,-0.39942344808155883,-0.07083416560020706,-0.268022895687084
FENGYUN 1C DEB,1999-025LP,-0.12657981572917926,0.8222059177616021,0.4369670220673645
FENGYUN 1C DEB,1999-025LR,-0.7642005325581461,0.4430282325270261,-0.13333054307134176
FENGYUN 1C DEB,1999-025LS,-0.12757878828245237,0.15463592234885493,0.44271593171228685
FENGYUN 1C DEB,1999-025LT,0.08582305439424523,-0.1127056667538977,0.33487481767610694
FENGYUN 1C DEB,1999-025LU,-0.6767460010574293,0.318394113983079,0.6823661022605942
FENGYUN 1C DEB,1999-025LW,0.30373133565125854,-0.4235683643938981,0.032809594424568
FENGYUN 1C DEB,1999-025LX,-0.000914455836467212,0.0036536432001798473,-0.008603036639493057
FENGYUN 1C DEB,1999-025LY,0.003356427778730594,0.0023673419940679714,-0.024606205759103997
FENGYUN 1C DEB,1999-025LZ,-0.07332292303404221,0.011843137381523441,0.46391951541303716
FENGYUN 1C DEB,1999-025MA,0.21802024376585846,-0.2264674577249039,0.9383136424114972
FENGYUN 1C DEB,1999-025MC,-0.20155687087118027,-0.6466499472187118,-0.2038890729204321
FENGYUN 1C DEB,1999-025MD,0.00879803916860928,-0.008232668834608471,0.05506135822636392
FENGYUN 1C DEB,1999-025ME,-0.01351748509085737,-0.007652176810226981,0.08436995521996687
FENGYUN 1C DEB,1999-025MG,-0.49161978794864036,0.06897610631828421,-0.3571459565170263
FENGYUN 1C DEB,1999-025MH,-0.8363654077382858,0.017411335445134575,0.5349670132989558
FENGYUN 1C DEB,1999-025MJ,0.06291492160488664,-0.0690425766032118,0.2727174621316583
FENGYUN 1C DEB,1999-025MK,-0.19644353974154224,0.8752251855518858,-0.18055400476739006
FENGYUN 1C DEB,1999-025MM,0.7827405791379486,-0.49791003441381004,0.21935480353311418
FENGYUN 1C DEB,1999-025MN,-0.017589004227383468,-0.0063027410026765,0.11050632947298243
FENGYUN 1C DEB,1999-025MQ,-0.08491288764210721,-0.006456430846068278,0.5119548879776364
FENGYUN 1C DEB,1999-025MR,-0.07875743829667696,0.2323165751941825,0.8775665018571505
FENGYUN 1C DEB,1999-025MS,0.2514760002767831,-0.5472856053622782,0.47487137125693796
FENGYUN 1C DEB,1999-025MT,0.02600237838454425,-0.06198683964641332,0.27977078480759643
FENGYUN 1C DEB,1999-025MU,-0.08538610586097276,-0.304643847857476,-0.4545501851880466
FENGYUN 1C DEB,1999-025MV,0.24845098345902134,-0.4641420569464456,-0.04116307893721532
FENGYUN 1C DEB,1999-025MW,0.013036539546409757,-0.0780086653775819,0.055561073341805316
FENGYUN 1C DEB,1999-025MX,-0.2024426496581323,0.6150743803642554,0.6100405632863564
FENGYUN 1C DEB,1999-025MY,-0.20528584470261238,0.8537774853622622,-0.21805821842358483
FENGYUN 1C DEB,1999-025ND,-0.053473922767726695,0.04031441312864668,0.27746413131610803
FENGYUN 1C DEB,1999-025NF,0.21742848093999287,0.04749415964832598,0.40361993564454784
FENGYUN 1C DEB,1999-025NL,-0.760312108510358,0.3107653747034909,0.5793684829302367
FENGYUN 1C DEB,1999-025NM,0.21838344783094885,-0.2910952816068421,0.5685940080489785
FENGYUN 1C DEB,1999-025NN,-0.1007699942861896,-0.5489924883393826,0.8452605370015366
FENGYUN 1C DEB,1999-025NP,-0.01859565082815849,0.03503062042973971,0.07703228434217266
FENGYUN 1C DEB,1999-025NQ,0.15100224088006092,-0.821892216273457,0.4469260900103126
FENGYUN 1C DEB,1999-025NR,-0.11516362942008528,0.0833310828889743,0.11234211098046853
FENGYUN 1C DEB,1999-025NS,0.43524558101883004,0.10486709617191559,-0.3902662091650909
FENGYUN 1C DEB,1999-025NU,0.017719176955428687,0.04193073095993965,-0.18282507676036625
FENGYUN 1C DEB,1999-025NV,-0.7161974374480158,-0.4742255374568559,0.3353273447390594
FENGYUN 1C DEB,1999-025NW,0.20349190956508847,-0.5555729653314816,0.7943351958134438
FENGYUN 1C DEB,1999-025NY,0.39825977554021946,0.442336504991895,0.10173400668801809
FENGYUN 1C DEB,1999-025NZ,-0.09801693909993575,-0.023058280440225825,-0.12175856399246558
FENGYUN 1C DEB,1999-025PB,0.11686824649051815,0.002983612209559784,-0.04515941551841826
FENGYUN 1C DEB,1999-025PD,-0.0009218417377196218,-0.06263156876901449,0.29086162531034915
FENGYUN 1C DEB,1999-025PE,-0.0687137523027893,0.3189869357096796,0.8912157673197175
FENGYUN 1C DEB,1999-025PF,0.6089486290451409,-0.5045116401805794,0.3710707743999901
FENGYUN 1C DEB,1999-025PH,-0.010907390979715185,-0.009378693869420106,-0.08385501195240766
FENGYUN 1C DEB,1999-025PJ,0.6698094135091927,0.46925858679486326,-0.28824649799866364
FENGYUN 1C DEB,1999-025PK,-0.35643815158005393,0.3672198174208689,0.6971664410275662
FENGYUN 1C DEB,1999-025PL,-0.39121756800488505,0.11131220763418948,0.7170799804854412
FENGYUN 1C DEB,1999-025PM,-0.13653751348482276,0.02482287389473379,0.1487915530852366
FENGYUN 1C DEB,1999-025PN,-0.13003600884593364,0.08622965482462382,0.15928414029502208
FENGYUN 1C DEB,1999-025PP,-0.5419429542787475,0.7079383085482163,0.3440469197138028
FENGYUN 1C DEB,1999-025PQ,-0.15660937761940386,0.07988056678344081,0.9288101265862002
FENGYUN 1C DEB,1999-025PR,0.003624027344670075,-0.010118006033460848,0.01986449956139931
FENGYUN 1C DEB,1999-025PS,0.07438142845318432,-0.08744724566947722,-0.3029627481164482
FENGYUN 1C DEB,1999-025PT,-0.0495795775725166,0.4572443276122612,-0.4505798595469633
FENGYUN 1C DEB,1999-025PU,-0.5683444788275503,0.3112623575880494,0.27787393419608186
FENGYUN 1C DEB,1999-025PV,0.08937712307686209,-0.14960431103691388,-0.3674633835511645
FENGYUN 1C DEB,1999-025PW,-0.17754013377632175,0.8938365456531362,0.3188310835037224
FENGYUN 1C DEB,1999-025PX,-0.011921368700455067,-0.0684710690376734,0.4307372530274631
FENGYUN 1C DEB,1999-025PY,-0.44181625223791354,-0.20763182939950575,0.7093320400774594
FENGYUN 1C DEB,1999-025PZ,0.12522599484817384,0.06985282784103544,0.3358236174965359
FENGYUN 1C DEB,1999-025QA,0.24511427916749373,0.21664279912816764,-0.24804285644728508
FENGYUN 1C DEB,1999-025QB,0.0023922288225122113,0.0036029751846262943,-0.026392923659912516
FENGYUN 1C DEB,1999-025QC,0.31521287248833024,-0.38107953759899993,0.8737355629441614
FENGYUN 1C DEB,1999-025QD,-0.1926738394456934,0.4582976071771882,0.5372384508575703
FENGYUN 1C DEB,1999-025QE,-0.37944241993490974,0.4969035506480087,-0.2399118172338105
FENGYUN 1C DEB,1999-025QF,0.4831366823940806,-0.1621800117215554,0.8499101123224476
FENGYUN 1C DEB,1999-025QG,0.7203760380076059,-0.3565668524434397,0.5155009459995048
FENGYUN 1C DEB,1999-025QH,0.11623827331440004,-0.8946645220565617,0.05400967786653825
FENGYUN 1C DEB,1999-025QJ,0.0021974170819089953,0.09993459147520098,-0.24248290474498227
FENGYUN 1C DEB,1999-025QK,0.1299940112985122,-0.036203996597818096,0.20827427729112258
FENGYUN 1C DEB,1999-025QP,0.26708657401123725,-0.31224609462338737,0.5847442728134636
FENGYUN 1C DEB,1999-025QQ,-0.2610341759596943,0.10938127416065119,0.38192263612046956
FENGYUN 1C DEB,1999-025QR,0.013396924029552938,0.04809798747176067,-0.15366055329754913
FENGYUN 1C DEB,1999-025QS,0.5002924505275892,-0.031212310821742247,-0.05706169090728978
FENGYUN 1C DEB,1999-025QT,0.007987993266396428,0.008115642193683248,0.021946985200606003
FENGYUN 1C DEB,1999-025QV,0.12121871082919064,0.2743556533631906,0.6107415074385412
FENGYUN 1C DEB,1999-025QW,0.5984191629117657,-0.4581351122091186,0.3054725379036933
FENGYUN 1C DEB,1999-025QY,-0.6148007994343466,0.5282014766457269,0.4083005408345762
FENGYUN 1C DEB,1999-025QZ,0.7927533072283742,-0.36354113067628147,0.3225039970836972
FENGYUN 1C DEB,1999-025RC,-0.23536079953358613,0.012928212937839294,-0.2251031288095347
FENGYUN 1C DEB,1999-025RF,-0.633459953777084,0.6427074791326868,0.383584712873493
FENGYUN 1C DEB,1999-025RG,-0.1645557007094161,-0.13444197504574046,0.5447433922333897
FENGYUN 1C DEB,1999-025RH,0.11255988764459479,0.08435860698835086,0.9312522760683464
FENGYUN 1C DEB,1999-025RJ,0.030265846892615994,-0.5560945618184655,0.5007688256418037
FENGYUN 1C DEB,1999-025RK,-0.13516505494528822,0.22307984234909425,0.7912643882706883
FENGYUN 1C DEB,1999-025RL,0.49428267548498767,-0.24431700166008216,0.4876380957679309
FENGYUN 1C DEB,1999-025RM,0.02250630157019567,-0.09440626679032477,-0.034807186106005576
