Object1,Object2,Distance,Collision
FENGYUN 1C DEB,FENGYUN 1C DEB,0.38821595523066926,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7095093346253467,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.3365129133654183,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8350754941198466,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.47662380805517846,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6518028003610619,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9776588321970937,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.4309056339655318,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5931702535924029,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8605561310730222,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9602482576496252,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.949101564042252,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8909356838633304,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8973185095396908,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9736144828844587,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.4263851384317851,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9584676405794196,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7856538945503007,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.10817146297675417,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8235156831470499,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.38499837376767765,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.2744032642474424,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.3891592258879576,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8996216319520745,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.34867346939209237,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.4437618656204285,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.842628672822645,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.507387405193435,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5346178395725891,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.966457030141617,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9188016284598584,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7884150041748629,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.946568182095804,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9895118278334588,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9653060834721835,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9740721130295023,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9485783626530413,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.4443757282342464,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.511405974833039,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.49779311926353303,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9145285860897877,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.597628817093002,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9426784811326725,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9330765191972493,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.41820616646090797,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.944085690797307,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9480404578085408,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.718743093579153,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8628227193656884,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7966476838249291,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9736166072374451,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7627220459504164,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8938213254470133,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8651134943724458,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8263643337221005,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8332942546043886,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9873762830762701,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8652659559670668,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9211264130992626,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.903596527254056,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6335310606351947,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8468379077474026,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6196850076919173,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9368327724520072,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9483633438345053,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9058807604397922,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7044385708593807,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9670585501076815,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9729986911884433,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.889549384785861,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9506087118963024,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6968169375634287,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.765562573189296,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9000963186677438,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9496165674958785,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6176146126058132,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.49289910318120855,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8291007027026762,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6734332280106556,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9851748314323071,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.996180748969193,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9441547826261312,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9629949486734055,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9305385127936946,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8574677609644374,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6546521330994745,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.827352929158767,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6163867486784443,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7424186904271217,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9293295029275208,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.857376864516411,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8969695695650087,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8069614299729164,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9360466359278685,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8715025058872412,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9972856615540708,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9527396165431251,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.13383184865989994,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7867668997683068,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5013765575515824,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9168958483359573,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5227816247351951,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.86490744453921,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8522958864051395,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9013756117923573,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.927498838030473,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9526558917299321,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.989902402996442,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9335893585149878,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9860691271497004,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.45524666736386993,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5720074458108791,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.23259610276311735,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9328658713123085,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6084657875094563,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5558123046878319,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9931897958054978,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9763828452744987,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9405951691170197,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.775923780702894,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9942049540615109,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9446827381472278,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9843065651279937,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9354413751731565,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9425386923900257,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9390271738736621,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5929767613002639,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7809456240834418,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.4501448932598993,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9451734595875778,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8620854434727037,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.40063711066399954,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8665147022280378,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9468089536896752,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8150472035091034,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.953017224492062,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.979518401501452,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9810380105319654,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9615068537744254,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7691780621516088,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.4279215358887899,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.89678202076386,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.93911050565683,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6969326479188314,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8940346953234937,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9750535447568281,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9827298180690397,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7274756366018204,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7974600060121902,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8866472568767274,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.868263979694572,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9704075142870385,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6420155199802565,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6762573890255076,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.42321887767471733,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8725474488785011,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8838262211915047,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.3822075527714136,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8245859279339635,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8271935527278197,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6085946656013412,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9052480436020358,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.944477878376017,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9594159923443059,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9925122045168168,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9654035607069206,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.840818665845207,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.605006129073032,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6575235890826714,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7906021371560459,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7253972119583508,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7935273929361149,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.2716208193062887,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7452971386941015,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7977961665793004,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9621836834455592,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9465420459059048,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5911792392404137,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.990677237453927,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7082294905004136,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9620484699110113,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8314736764999292,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8346519717974262,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9123228370671739,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8138559774382303,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8039298164093325,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.41157267893290816,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7425907703247517,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9963029001782405,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8096737497968141,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8994384516867202,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9475109528577305,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9944649817106496,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.993652145324215,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.967073865219665,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9995083544544829,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9847605687245934,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.3107550814327189,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.19362946822883467,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8087065507249065,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5374320437510681,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9583299578728207,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.45630522634702825,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7500674252505579,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8356323895768883,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9176659252212701,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8443994990732094,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8971057431936127,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9960142864342287,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7535918237486162,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7847897863208521,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8489800503191588,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8619187650141235,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9086225401003227,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9931413997182554,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6773208572049727,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.341521107958386,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8003438057427662,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7899367873625348,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.4792524013363087,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8415965377455855,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.876003660680554,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.87910968224228,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8458486991159674,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8760397006271254,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9786149525897246,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9168752631926134,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8040493817957245,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8159064636904148,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5132080362875558,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6650315261734728,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7587877622003184,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9785116307721858,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9405710967873958,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.774038061911242,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7091257795560398,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8834929383401572,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7719865250533494,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7289206777830398,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8514594185967976,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9515127859935006,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8579304560020978,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9599532420292202,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9568636381126735,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8926882080769737,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.587003158755729,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5983471694452296,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.4613929766047035,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6722984178838551,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8315000856891054,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7592555879095053,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9320377799236227,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8509638549027513,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9475146839520943,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9715534707572896,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.990904904867402,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.3632631888174345,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6863713725164211,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7561348530041716,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8295515980849789,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8681072183753912,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5419313608230518,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5687085374650548,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.23297236258742532,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5447682870114748,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9523531766604102,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.3584605438900539,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7707885548193083,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6563274078785615,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9971424835522781,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.3741933687094647,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5879637677085991,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6257365825972154,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.885708693297446,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7281182723469816,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9602744678176564,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9806343792120937,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.993750947230828,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8877447680019764,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9580904583014794,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6574613766401515,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.4696876765602613,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8577194683409907,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.15454036993254688,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9439431853649513,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7559599833723115,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9465454521293382,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8343000610952624,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.847784845579486,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.88953315409863,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8415460581793817,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8957559190867932,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.927866304419063,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.936877260014986,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9993707560850962,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7528336441009111,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.36968991247895,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.2660471087099788,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7669049526440759,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7154757676313566,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7992837793417508,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9258615335876696,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8857689831382678,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7663010948651142,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6417464937514513,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5595095305051536,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.806066064153422,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8560521946800659,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.961993214492498,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9358021126463754,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8427928808732632,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9709844713912735,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9298995780706357,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9953136400025355,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6791319124188812,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.3509125839071289,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.4072231438795005,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9868956942263111,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.3839093585099369,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9450755318308001,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8369275752991844,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.793301578111299,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8546489815508057,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9844402264934179,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9909533414490007,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9598270961358866,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9659571959040208,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9965609885302712,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9576766439147056,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5077005315920623,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9552505073230079,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8906019591086922,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.835887403509942,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6446061388034863,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7119765055824165,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5241904472146051,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6969336357858366,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7145182467244043,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8879223494539148,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6241055304150334,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9506845508893671,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7587336310497578,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9070959913193555,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.968953537317395,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9978270081822013,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7477911148784077,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6702666106662398,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9759582333628106,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6675647774276166,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.3957494402885513,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.35129774987015855,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.565605483101375,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.904471077597425,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5975275946494255,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.778129448644427,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.894097705850732,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9697464962543083,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9645830268422257,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9958534474252443,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9922183785532404,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9003015559439485,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.42919582309331833,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9616503052620679,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7769068642700917,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.881927106018542,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6341160238735755,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.6685185569461705,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9917843243344456,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9571437342660429,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7555657024854983,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9859943047749287,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8847658649119013,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9544566798600077,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7096707558275722,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.7074075959492572,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.29375469339818694,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.9895088581674343,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.8222544434728424,True
FENGYUN 1C DEB,FENGYUN 1C DEB,0.5967307304736357,True
